Row ID,Order ID,Order Date,Ship Date,Ship Month,Ship Mode,Customer ID,Customer Name,Gender,Segment,Contact ID,Addressline,Contact,Email,Postal Code,City,State,Country,Region,Market,Product ID,Category ID,Category,Sub Category ID,Sub-Category,Product Name,Unit Price,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Year
2235,ORD-2017-2235,01-May-17,11-May-17,May,Standard Class,CUST-2017-2235,Darimin Wijayanti,Male,Consumer,CO-2235,Jalan Kutisari Selatan No. 9,0896-799450,cahyadiharyanto@gmail.com,29270,Tebingtinggi,Bengkulu,Indonesia,South,US,PROD-1173,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Nihil,368.2524872,1701.326491,7,0.34,298.8152982,41.45,Medium,2017
2236,ORD-2020-2236,11-Nov-20,12-Nov-20,November,Same Day,CUST-2020-2236,Maria Usamah,Male,Home Office,CO-2236,Jl. KH Amin Jasuta No. 1,0894-408342,eprasasta@pt.web.id,4600,Denpasar,Banten,Indonesia,West,US,PROD-1395,CAT-02,Office Supplies,SC-11,Binders,Binders - Ipsa,9.965,59.79,8,0.25,-11.012,22.97,Critical,2020
2237,ORD-2019-2237,16-Aug-19,26-Aug-19,August,Standard Class,CUST-2019-2237,Yunita Wibisono,Male,Corporate,CO-2237,Gang Dipatiukur No. 389,0897-959392,warsausada@gmail.com,78392,Cimahi,Nusa Tenggara Barat,Indonesia,Central,LATAM,PROD-0831,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Error,209.423623,691.097956,6,0.45,118.5095912,19.71,Medium,2019
2238,ORD-2018-2238,12-Mar-18,19-Mar-18,March,Second Class,CUST-2018-2238,Hasna Nuraini,Female,Consumer,CO-2238,Gang Kutisari Selatan No. 6,0858-498797,ykusmawati@yahoo.com,43959,Purwokerto,Gorontalo,Indonesia,East,EMEA,PROD-1396,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Facere,99.66662194,227.239898,3,0.24,26.7579796,18.69,Critical,2018
2239,ORD-2020-2239,13-Jun-20,23-Jun-20,June,Second Class,CUST-2020-2239,Prabowo Hidayanto,Female,Consumer,CO-2239,Gang Moch. Toha No. 74,0897-383620,waskitabagas@pd.ponpes.id,22344,Kota Administrasi Jakarta Utara,Sulawesi Tenggara,Indonesia,West,EMEA,PROD-0751,CAT-01,Furniture,SC-02,Tables,Tables - Vel,82.64037698,231.3930556,5,0.44,22.54861111,23.73,High,2020
2240,ORD-2016-2240,05-Nov-16,11-Nov-16,November,First Class,CUST-2016-2240,Paulin Sihombing,Female,Home Office,CO-2240,Gang Rajawali Barat No. 14,0859-191157,usamahoman@cv.ac.id,60713,Sawahlunto,DKI Jakarta,Indonesia,Central,US,PROD-0682,CAT-03,Technology,SC-05,Machines,Machines - Fugit,171.7120731,1251.781013,9,0.19,221.9562026,28.4,Critical,2016
2241,ORD-2020-2241,31-Mar-20,03-Apr-20,April,Standard Class,CUST-2020-2241,R.M. Irnanto Waskita,Female,Home Office,CO-2241,Jalan Gegerkalong Hilir No. 955,0842-119929,raina25@hotmail.com,37206,Palembang,Kalimantan Tengah,Indonesia,East,LATAM,PROD-0177,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Assumenda,83.52612642,395.9138392,6,0.21,44.16276785,35.02,Low,2020
2242,ORD-2016-2242,28-Aug-16,06-Sep-16,September,Second Class,CUST-2016-2242,"Jagaraga Purwanti, S.Ked",Male,Consumer,CO-2242,Gg. Surapati No. 6,0879-359600,kuswandarimahfud@perum.net,82891,Tebingtinggi,Maluku Utara,Indonesia,Central,APAC,PROD-0909,CAT-02,Office Supplies,SC-12,Paper,Paper - Accusantium,136.0063737,675.9516774,7,0.29,101.1503355,34.04,Medium,2016
2243,ORD-2019-2243,21-Jun-19,29-Jun-19,June,Second Class,CUST-2019-2243,Luthfi Mardhiyah,Male,Consumer,CO-2243,Gang Antapani Lama No. 06,0896-265415,dacin14@cv.go.id,21762,Tasikmalaya,Kalimantan Barat,Indonesia,East,APAC,PROD-1397,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Ipsa,127.9165183,713.7741723,9,0.38,137.4848345,5.27,Medium,2019
2244,ORD-2017-2244,31-Mar-17,10-Apr-17,April,First Class,CUST-2017-2244,"Drs. Yance Maheswara, S.Pd",Female,Consumer,CO-2244,Gang Sentot Alibasa No. 499,0837-176751,hasim01@yahoo.com,63384,Madiun,Lampung,Indonesia,East,EMEA,PROD-0680,CAT-02,Office Supplies,SC-12,Paper,Paper - Iusto,467.1908453,1448.29162,5,0.38,276.6783241,12.98,Medium,2017
2245,ORD-2019-2245,07-Nov-19,08-Nov-19,November,Second Class,CUST-2019-2245,Bakidin Mahendra,Male,Consumer,CO-2245,Jl. Kendalsari No. 8,0880-723697,putracandrakanta@gmail.com,59308,Bandar Lampung,Jawa Tengah,Indonesia,West,US,PROD-0914,CAT-01,Furniture,SC-01,Chairs,Chairs - Ullam,197.8156457,409.4783866,3,0.31,36.50567732,45.39,Medium,2019
2246,ORD-2016-2246,24-Dec-16,01-Jan-17,January,Same Day,CUST-2016-2246,Cakrawangsa Gunarto,Female,Corporate,CO-2246,Jalan Yos Sudarso No. 69,0883-831369,zulaikarespati@hotmail.com,82826,Palopo,Lampung,Indonesia,Central,APAC,PROD-1297,CAT-03,Technology,SC-10,Phones,Phones - Assumenda,149.6686626,1017.746906,10,0.32,194.9893811,8.56,Critical,2016
2247,ORD-2019-2247,23-Sep-19,29-Sep-19,September,Second Class,CUST-2019-2247,Mulyanto Ardianto,Male,Corporate,CO-2247,Jalan Raya Ujungberung No. 4,0849-655324,opanwidiastuti@hotmail.com,90121,Mataram,Nusa Tenggara Barat,Indonesia,East,LATAM,PROD-1398,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Eaque,496.5863095,834.265,2,0.16,148.153,18.7,High,2019
2248,ORD-2016-2248,21-Jan-16,29-Jan-16,January,First Class,CUST-2016-2248,Caraka Sirait,Female,Consumer,CO-2248,Jalan Bangka Raya No. 4,0827-606077,oprastuti@yahoo.com,67564,Banda Aceh,Kalimantan Tengah,Indonesia,East,EMEA,PROD-1399,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Suscipit,7.125,62.7,10,0.12,-24.81,37.35,High,2016
2249,ORD-2020-2249,03-Feb-20,07-Feb-20,February,Standard Class,CUST-2020-2249,Oliva Natsir,Male,Consumer,CO-2249,Jl. Wonoayu No. 4,0836-275878,bnajmudin@yahoo.com,53216,Manado,Maluku Utara,Indonesia,Central,US,PROD-0245,CAT-03,Technology,SC-10,Phones,Phones - A,97.2005291,544.322963,10,0.44,91.92459259,16.94,High,2020
2250,ORD-2020-2250,29-Feb-20,04-Mar-20,March,Second Class,CUST-2020-2250,Yuni Riyanti,Female,Consumer,CO-2250,Jalan Setiabudhi No. 3,0867-503052,hariyahgaliono@gmail.com,99392,Meulaboh,Sumatera Selatan,Indonesia,East,LATAM,PROD-0434,CAT-01,Furniture,SC-01,Chairs,Chairs - Repellendus,204.8814844,364.6890423,2,0.11,46.90780846,26.03,Low,2020
2251,ORD-2018-2251,25-Jul-18,28-Jul-18,July,Second Class,CUST-2018-2251,Baktiadi Dabukke,Male,Corporate,CO-2251,Jalan Ahmad Dahlan No. 44,0873-812647,sihotanggantar@pd.int,37072,Kota Administrasi Jakarta Selatan,Jawa Barat,Indonesia,Central,APAC,PROD-1400,CAT-03,Technology,SC-10,Phones,Phones - Aliquam,78.34490037,662.7978571,9,0.06,83.13957143,49.42,Critical,2018
2252,ORD-2020-2252,18-Jan-20,25-Jan-20,January,Second Class,CUST-2020-2252,"Hj. Yuliana Uyainah, S.I.Kom",Male,Consumer,CO-2252,Gg. Abdul Muis No. 99,0850-200506,ukusmawati@pt.or.id,91590,Kota Administrasi Jakarta Selatan,Jawa Timur,Indonesia,South,EMEA,PROD-1401,CAT-03,Technology,SC-05,Machines,Machines - Impedit,226.4965812,530.002,3,0.22,100.2904,5.71,Medium,2020
2253,ORD-2016-2253,03-Aug-16,13-Aug-16,August,Standard Class,CUST-2016-2253,"drg. Karman Suryono, S.Gz",Male,Corporate,CO-2253,Gg. Yos Sudarso No. 408,0897-946116,wpermata@yahoo.com,56992,Semarang,Jambi,Indonesia,South,EMEA,PROD-0235,CAT-03,Technology,SC-10,Phones,Phones - Tenetur,294.6577487,241.619354,1,0.18,15.94387079,32.38,Low,2016
2254,ORD-2016-2254,18-Mar-16,19-Mar-16,March,Standard Class,CUST-2016-2254,Siti Padmasari,Male,Corporate,CO-2254,Gg. M.H Thamrin No. 4,0851-934001,zelaya76@cv.sch.id,79141,Sungai Penuh,Kalimantan Barat,Indonesia,South,APAC,PROD-1073,CAT-03,Technology,SC-03,Copiers,Copiers - Provident,798.4848865,1748.681901,3,0.27,322.7163803,27.02,High,2016
2255,ORD-2017-2255,28-Apr-17,06-May-17,May,Standard Class,CUST-2017-2255,Jarwa Wibowo,Female,Corporate,CO-2255,Gang Dr. Djunjunan No. 53,0888-616043,rahman67@hotmail.com,63716,Kendari,Riau,Indonesia,Central,APAC,PROD-1058,CAT-03,Technology,SC-08,Accessories,Accessories - Atque,81.11653432,519.1458197,8,0.2,61.43916393,42.39,Low,2017
2256,ORD-2020-2256,10-Sep-20,14-Sep-20,September,Standard Class,CUST-2020-2256,"Calista Kuswoyo, S.Sos",Female,Home Office,CO-2256,Jalan Rajawali Timur No. 716,0810-188301,ami82@yahoo.com,34325,Balikpapan,Jambi,Indonesia,West,EMEA,PROD-1020,CAT-02,Office Supplies,SC-12,Paper,Paper - Beatae,101.1711143,515.9726828,10,0.49,65.56453656,37.63,Medium,2020
2257,ORD-2020-2257,11-Jan-20,12-Jan-20,January,First Class,CUST-2020-2257,Maryadi Puspita,Male,Consumer,CO-2257,Gg. Joyoboyo No. 1,0811-478542,habibicawisadi@gmail.com,1747,Tanjungpinang,DKI Jakarta,Indonesia,Central,APAC,PROD-1402,CAT-01,Furniture,SC-01,Chairs,Chairs - Ipsam,98.5048907,487.599209,5,0.01,54.27984179,43.24,High,2020
2258,ORD-2016-2258,23-Sep-16,03-Oct-16,October,First Class,CUST-2016-2258,Qori Fujiati,Female,Consumer,CO-2258,Jalan Kebonjati No. 0,0832-417560,natsirkamidin@perum.net.id,80709,Pangkalpinang,Sumatera Utara,Indonesia,Central,US,PROD-0552,CAT-02,Office Supplies,SC-11,Binders,Binders - Temporibus,100.3578567,545.9467402,8,0.32,65.67934804,43.51,Critical,2016
2259,ORD-2016-2259,01-Nov-16,03-Nov-16,November,Same Day,CUST-2016-2259,Melinda Santoso,Male,Home Office,CO-2259,Gang Jamika No. 42,0860-384705,lhalim@yahoo.com,54666,Ambon,Sulawesi Utara,Indonesia,South,US,PROD-1403,CAT-03,Technology,SC-05,Machines,Machines - Voluptatem,283.1183081,2038.451818,9,0.2,373.1103636,34.58,Medium,2016
2260,ORD-2018-2260,09-Mar-18,10-Mar-18,March,Same Day,CUST-2018-2260,Dr. Eka Mustofa,Male,Corporate,CO-2260,Gg. Astana Anyar No. 6,0891-412226,lukitasaefullah@cv.desa.id,82903,Meulaboh,Sumatera Selatan,Indonesia,Central,EMEA,PROD-1209,CAT-03,Technology,SC-10,Phones,Phones - Aperiam,233.0973684,442.885,2,0.05,45.577,43,Low,2018
2261,ORD-2019-2261,23-Feb-19,03-Mar-19,March,Same Day,CUST-2019-2261,T. Estiawan Adriansyah,Female,Corporate,CO-2261,Jalan Veteran No. 2,0863-174686,puput41@hotmail.com,79044,Madiun,DKI Jakarta,Indonesia,South,EMEA,PROD-0421,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Laborum,603.4908634,917.3061124,2,0.24,142.9012225,40.56,Critical,2019
2262,ORD-2019-2262,02-Apr-19,07-Apr-19,April,Standard Class,CUST-2019-2262,Siska Sudiati,Male,Corporate,CO-2262,Jalan Bangka Raya No. 823,0869-895221,zulaikaanggabaya@cv.net.id,67824,Lubuklinggau,Maluku Utara,Indonesia,Central,EMEA,PROD-0387,CAT-01,Furniture,SC-02,Tables,Tables - Eligendi,216.0718269,702.2334374,5,0.35,125.0966875,15.35,Critical,2019
2263,ORD-2020-2263,02-Jan-20,05-Jan-20,January,Same Day,CUST-2020-2263,R. Eka Najmudin,Female,Home Office,CO-2263,Jl. Monginsidi No. 1,0827-438265,putramanah@hotmail.com,22327,Jayapura,Maluku,Indonesia,East,EMEA,PROD-0134,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Facilis,201.0640725,440.3303188,3,0.27,58.06606377,30,Medium,2020
2264,ORD-2018-2264,23-Feb-18,04-Mar-18,March,Same Day,CUST-2018-2264,Belinda Wijaya,Male,Corporate,CO-2264,Jl. Pasir Koja No. 9,0831-749487,umimarbun@gmail.com,22846,Bitung,Sulawesi Tengah,Indonesia,East,EMEA,PROD-0111,CAT-03,Technology,SC-03,Copiers,Copiers - Beatae,319.9004074,294.3083748,1,0.08,52.51167496,6.35,Medium,2018
2265,ORD-2020-2265,18-Jan-20,27-Jan-20,January,Same Day,CUST-2020-2265,H. Bakiono Melani,Female,Consumer,CO-2265,Jl. Gardujati No. 375,0887-938766,rajatamuhammad@ud.edu,70048,Kota Administrasi Jakarta Selatan,Kepulauan Bangka Belitung,Indonesia,South,US,PROD-0023,CAT-02,Office Supplies,SC-04,Art,Art - Doloremque,145.953441,1027.512225,8,0.12,186.1424449,19.36,Critical,2020
2266,ORD-2018-2266,19-Dec-18,22-Dec-18,December,Second Class,CUST-2018-2266,Maryadi Siregar,Male,Home Office,CO-2266,Jl. Lembong No. 48,0880-536530,novitasariirwan@yahoo.com,32006,Sukabumi,Kalimantan Utara,Indonesia,West,US,PROD-0661,CAT-01,Furniture,SC-02,Tables,Tables - A,177.1195574,541.9858455,6,0.49,66.0271691,42.37,Low,2018
2267,ORD-2016-2267,05-Sep-16,12-Sep-16,September,Second Class,CUST-2016-2267,Nova Prasasta,Male,Consumer,CO-2267,Gang Siliwangi No. 5,0862-544729,uiswahyudi@hotmail.com,73335,Pekalongan,Kalimantan Tengah,Indonesia,East,EMEA,PROD-1404,CAT-02,Office Supplies,SC-11,Binders,Binders - Praesentium,44.04210526,125.52,3,0.05,11.274,13.83,Low,2016
2268,ORD-2017-2268,25-Oct-17,01-Nov-17,November,Second Class,CUST-2017-2268,Cut Fitria Prayoga,Female,Consumer,CO-2268,Gg. Bangka Raya No. 4,0877-683642,njailani@gmail.com,81207,Bukittinggi,Kepulauan Riau,Indonesia,West,EMEA,PROD-1292,CAT-01,Furniture,SC-02,Tables,Tables - Quis,271.2075258,233.2384722,1,0.14,25.30769444,21.34,High,2017
2269,ORD-2018-2269,14-Jan-18,18-Jan-18,January,Standard Class,CUST-2018-2269,Ir. Kamila Manullang,Female,Consumer,CO-2269,Jalan Erlangga No. 61,0820-181260,tugimanmaryadi@gmail.com,70117,Subulussalam,Nusa Tenggara Barat,Indonesia,Central,US,PROD-1252,CAT-02,Office Supplies,SC-04,Art,Art - Iusto,163.2205209,693.687214,5,0.15,112.2274428,26.51,Low,2018
2270,ORD-2017-2270,27-Sep-17,29-Sep-17,September,Standard Class,CUST-2017-2270,Mutia Haryanti,Male,Home Office,CO-2270,Jalan Soekarno Hatta No. 067,0848-496954,karma99@hotmail.com,71677,Kendari,Bali,Indonesia,East,APAC,PROD-1405,CAT-02,Office Supplies,SC-11,Binders,Binders - Doloremque,90.32446809,169.81,2,0.06,16.672,17.29,Critical,2017
2271,ORD-2020-2271,21-Apr-20,24-Apr-20,April,Standard Class,CUST-2020-2271,"Drs. Samsul Mansur, S.H.",Female,Corporate,CO-2271,Jl. Merdeka No. 18,0832-715132,simanjuntakluis@hotmail.com,39303,Depok,Papua,Indonesia,West,EMEA,PROD-0922,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Fugiat,207.4529573,1107.798792,6,0.11,188.7397584,32.82,Critical,2020
2272,ORD-2018-2272,21-Mar-18,31-Mar-18,March,First Class,CUST-2018-2272,Raden Prayoga,Female,Consumer,CO-2272,Jl. Jakarta No. 9,0810-164125,saputraika@hotmail.com,98759,Kediri,Jawa Barat,Indonesia,West,LATAM,PROD-1406,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Voluptate,258.1416667,309.77,2,0.4,44.444,17.51,Medium,2018
2273,ORD-2017-2273,10-Mar-17,11-Mar-17,March,Standard Class,CUST-2017-2273,"Lamar Mansur, M.Kom.",Female,Home Office,CO-2273,Jl. Kapten Muslihat No. 8,0831-372708,keziakuswoyo@hotmail.com,62046,Sabang,Sulawesi Barat,Indonesia,South,EMEA,PROD-0560,CAT-01,Furniture,SC-01,Chairs,Chairs - Eius,626.6601694,1165.587915,2,0.07,214.627583,18.49,Medium,2017
2274,ORD-2019-2274,19-Dec-19,28-Dec-19,December,Same Day,CUST-2019-2274,Pranawa Prasetya,Male,Corporate,CO-2274,Jalan Joyoboyo No. 86,0836-880955,hastutisalwa@yahoo.com,44491,Probolinggo,Nusa Tenggara Timur,Indonesia,Central,APAC,PROD-1407,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Beatae,156.915636,691.9979545,7,0.37,128.2595909,10.14,High,2019
2275,ORD-2019-2275,17-Jan-19,27-Jan-19,January,Same Day,CUST-2019-2275,Gangsa Saptono,Male,Home Office,CO-2275,Jalan Raya Ujungberung No. 73,0867-424546,mayasaribakiman@cv.gov,2272,Tanjungbalai,Papua,Indonesia,Central,EMEA,PROD-1408,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Dolore,386.8503525,313.3487855,1,0.19,54.1797571,8.49,Low,2019
2276,ORD-2019-2276,14-Feb-19,16-Feb-19,February,Standard Class,CUST-2019-2276,"Gangsar Narpati, M.Kom.",Male,Consumer,CO-2276,Jl. Gedebage Selatan No. 4,0823-272689,cahya66@perum.my.id,59727,Pangkalpinang,Jambi,Indonesia,South,APAC,PROD-1317,CAT-01,Furniture,SC-02,Tables,Tables - Ullam,172.0685429,172.0685429,1,0,27.04370858,7.37,Critical,2019
2277,ORD-2017-2277,11-Aug-17,20-Aug-17,August,Same Day,CUST-2017-2277,H. Endra Wasita,Male,Home Office,CO-2277,Jalan Rajawali Barat No. 57,0827-218300,susantiprabowo@hotmail.com,48698,Bengkulu,Sulawesi Selatan,Indonesia,East,APAC,PROD-0813,CAT-03,Technology,SC-05,Machines,Machines - Voluptate,213.4454494,672.3531657,5,0.37,116.1806331,18.29,Low,2017
2278,ORD-2016-2278,22-Apr-16,30-Apr-16,April,Same Day,CUST-2016-2278,"dr. Pandu Manullang, M.Ak",Female,Home Office,CO-2278,Gg. Ronggowarsito No. 605,0887-953974,palastricagak@pt.org,78318,Tegal,Sulawesi Barat,Indonesia,West,LATAM,PROD-1409,CAT-01,Furniture,SC-01,Chairs,Chairs - Enim,541.9302326,932.12,2,0.14,169.284,17.14,Low,2016
2279,ORD-2019-2279,05-Jul-19,06-Jul-19,July,Same Day,CUST-2019-2279,"Dwi Hidayanto, M.Farm",Male,Corporate,CO-2279,Jl. K.H. Wahid Hasyim No. 508,0831-358674,jailoktaviani@cv.biz.id,45447,Palembang,Sumatera Utara,Indonesia,West,APAC,PROD-1410,CAT-03,Technology,SC-03,Copiers,Copiers - Possimus,184.9898307,410.6774242,3,0.26,62.64548485,19.49,Low,2019
2280,ORD-2019-2280,03-Oct-19,09-Oct-19,October,Same Day,CUST-2019-2280,R. Icha Suryono,Female,Consumer,CO-2280,Jalan Erlangga No. 06,0872-836443,khartati@hotmail.com,20613,Pagaralam,Jawa Timur,Indonesia,East,EMEA,PROD-1369,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Eaque,72.09178378,409.4813319,8,0.29,49.85626637,32.04,Medium,2019
2281,ORD-2019-2281,25-Jun-19,03-Jul-19,July,Same Day,CUST-2019-2281,Chelsea Purwanti,Male,Corporate,CO-2281,Jalan Astana Anyar No. 7,0849-854860,rahimahcahyono@gmail.com,21263,Tasikmalaya,Jambi,Indonesia,Central,APAC,PROD-1411,CAT-02,Office Supplies,SC-12,Paper,Paper - Maiores,268.399656,2294.817059,9,0.05,441.3334118,17.63,Medium,2019
2282,ORD-2020-2282,17-Jun-20,18-Jun-20,June,Second Class,CUST-2020-2282,Citra Firmansyah,Female,Corporate,CO-2282,Jalan Jend. A. Yani No. 5,0813-239846,harjosimanjuntak@cv.id,28284,Tebingtinggi,Gorontalo,Indonesia,South,US,PROD-0281,CAT-03,Technology,SC-05,Machines,Machines - Doloremque,196.9561808,112.2650231,1,0.43,1.373004611,21.08,Critical,2020
2283,ORD-2019-2283,18-May-19,19-May-19,May,Same Day,CUST-2019-2283,"Diah Hakim, S.Gz",Female,Consumer,CO-2283,Jl. Cihampelas No. 1,0831-191302,mangunsonglamar@perum.mil.id,83031,Cimahi,Kepulauan Riau,Indonesia,Central,APAC,PROD-1285,CAT-03,Technology,SC-03,Copiers,Copiers - Architecto,98.60546209,198.1969788,3,0.33,-3.090604239,42.73,Low,2019
2284,ORD-2016-2284,26-Aug-16,04-Sep-16,September,First Class,CUST-2016-2284,R.A. Nabila Tampubolon,Male,Corporate,CO-2284,Gg. Veteran No. 8,0854-710719,sihombingsabrina@gmail.com,79918,Madiun,DI Yogyakarta,Indonesia,South,APAC,PROD-0311,CAT-03,Technology,SC-03,Copiers,Copiers - Soluta,97.39539888,662.2887124,10,0.32,110.6477425,21.81,Low,2016
2285,ORD-2017-2285,01-Mar-17,06-Mar-17,March,Second Class,CUST-2017-2285,Kacung Saputra,Female,Corporate,CO-2285,Jalan Monginsidi No. 19,0885-446923,wahyudinreksa@hotmail.com,59340,Banjarbaru,Sulawesi Tenggara,Indonesia,Central,US,PROD-1240,CAT-03,Technology,SC-05,Machines,Machines - Maiores,185.1214556,677.5445277,6,0.39,90.18890553,45.32,Critical,2017
2286,ORD-2018-2286,02-Dec-18,11-Dec-18,December,Standard Class,CUST-2018-2286,Kuncara Hartati,Male,Corporate,CO-2286,Jl. Sadang Serang No. 50,0819-278743,munisusanti@pt.gov,25449,Lubuklinggau,Aceh,Indonesia,East,LATAM,PROD-0585,CAT-03,Technology,SC-03,Copiers,Copiers - Expedita,130.2016284,755.1694444,10,0.42,116.3438889,34.69,Low,2018
2287,ORD-2017-2287,22-Sep-17,25-Sep-17,September,Same Day,CUST-2017-2287,Jabal Permata,Male,Home Office,CO-2287,Gg. Pasir Koja No. 77,0845-689937,pujiwaluyo@pd.my.id,16380,Pagaralam,Kalimantan Barat,Indonesia,West,LATAM,PROD-1222,CAT-01,Furniture,SC-02,Tables,Tables - Necessitatibus,203.5736468,1068.761646,7,0.25,182.4323291,31.32,High,2017
2288,ORD-2017-2288,21-Oct-17,22-Oct-17,October,Second Class,CUST-2017-2288,Sarah Salahudin,Female,Corporate,CO-2288,Gg. Laswi No. 22,0814-558916,rwibisono@cv.net,54402,Singkawang,Papua,Indonesia,Central,APAC,PROD-0867,CAT-03,Technology,SC-03,Copiers,Copiers - Modi,195.4954287,832.8105261,6,0.29,155.7621052,10.8,Medium,2017
2289,ORD-2019-2289,10-May-19,20-May-19,May,Standard Class,CUST-2019-2289,Mulya Simbolon,Female,Corporate,CO-2289,Jalan KH Amin Jasuta No. 92,0838-977822,marwatawacana@cv.sch.id,51174,Depok,Sulawesi Barat,Indonesia,South,APAC,PROD-1016,CAT-03,Technology,SC-08,Accessories,Accessories - Soluta,173.4852833,971.5175863,10,0.44,178.1635173,16.14,Medium,2019
2290,ORD-2020-2290,04-Apr-20,09-Apr-20,April,Same Day,CUST-2020-2290,H. Arsipatra Tampubolon,Male,Corporate,CO-2290,Jalan Waringin No. 435,0826-858137,mwahyudin@pt.mil.id,8456,Sukabumi,DI Yogyakarta,Indonesia,West,EMEA,PROD-0364,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Explicabo,14.06727117,78.49537313,6,0.07,-0.370925373,16.07,Low,2020
2291,ORD-2019-2291,23-Jun-19,25-Jun-19,June,First Class,CUST-2019-2291,"Lantar Widodo, S.IP",Female,Home Office,CO-2291,Gang Cikapayang No. 8,0873-298029,mumpuni85@gmail.com,99788,Pagaralam,Sulawesi Barat,Indonesia,West,EMEA,PROD-1346,CAT-03,Technology,SC-08,Accessories,Accessories - Quam,297.3866667,892.16,6,0.5,164.942,13.49,Medium,2019
2292,ORD-2020-2292,03-Sep-20,04-Sep-20,September,Standard Class,CUST-2020-2292,Leo Waskita,Male,Home Office,CO-2292,Jl. Joyoboyo No. 8,0888-169160,septi47@gmail.com,17785,Lubuklinggau,Sulawesi Tenggara,Indonesia,West,APAC,PROD-1412,CAT-02,Office Supplies,SC-11,Binders,Binders - Illo,261.7167798,533.9022307,4,0.49,71.30044615,35.48,High,2020
2293,ORD-2020-2293,13-Dec-20,19-Dec-20,December,Standard Class,CUST-2020-2293,Sabrina Hariyah,Female,Consumer,CO-2293,Jalan M.T Haryono No. 5,0877-781684,leonamaga@yahoo.com,43275,Bau-Bau,DI Yogyakarta,Indonesia,South,EMEA,PROD-1413,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Iste,32.16161616,63.68,3,0.34,-33.574,46.31,High,2020
2294,ORD-2017-2294,15-Jun-17,23-Jun-17,June,First Class,CUST-2017-2294,Eka Kusmawati,Male,Home Office,CO-2294,Jl. H.J Maemunah No. 62,0818-132941,koktaviani@hotmail.com,80527,Bandar Lampung,Banten,Indonesia,East,US,PROD-1414,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Quos,103.2131148,503.68,8,0.39,57.336,43.4,Low,2017
2295,ORD-2019-2295,07-May-19,14-May-19,May,Standard Class,CUST-2019-2295,Lala Prakasa,Female,Corporate,CO-2295,Gang Tubagus Ismail No. 664,0848-446894,jatilaksita@ud.or.id,33149,Sungai Penuh,Jawa Tengah,Indonesia,Central,EMEA,PROD-1415,CAT-02,Office Supplies,SC-11,Binders,Binders - Magnam,150.53125,677.390625,5,0.1,97.988125,37.49,High,2019
2296,ORD-2016-2296,26-Nov-16,29-Nov-16,November,Same Day,CUST-2016-2296,Oni Simbolon,Male,Home Office,CO-2296,Jl. Suniaraja No. 65,0850-489508,betania97@pt.com,28100,Gorontalo,Jawa Timur,Indonesia,East,EMEA,PROD-1323,CAT-01,Furniture,SC-02,Tables,Tables - Nihil,87.79352075,319.5684155,4,0.09,55.21368311,8.7,Low,2016
2297,ORD-2016-2297,04-Jun-16,09-Jun-16,June,Standard Class,CUST-2016-2297,Zizi Iswahyudi,Female,Home Office,CO-2297,Gg. Pasir Koja No. 99,0813-587074,fmegantara@pd.web.id,25012,Samarinda,Jambi,Indonesia,Central,EMEA,PROD-1416,CAT-02,Office Supplies,SC-04,Art,Art - Magni,15.10555556,27.19,3,0.4,-16.912,22.35,Low,2016
2298,ORD-2016-2298,19-Mar-16,25-Mar-16,March,First Class,CUST-2016-2298,Farah Hasanah,Female,Corporate,CO-2298,Gg. Ciumbuleuit No. 7,0874-600707,ylatupono@gmail.com,29338,Binjai,Bengkulu,Indonesia,West,EMEA,PROD-1417,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Pariatur,222.1537154,1019.685554,9,0.49,187.4671107,16.47,Medium,2016
2299,ORD-2019-2299,09-Dec-19,19-Dec-19,December,Same Day,CUST-2019-2299,"Artawan Latupono, M.M.",Male,Consumer,CO-2299,Gang Suniaraja No. 834,0832-711458,kartika17@hotmail.com,7831,Gorontalo,Kalimantan Timur,Indonesia,South,APAC,PROD-0556,CAT-02,Office Supplies,SC-04,Art,Art - Cum,381.3390682,949.5342797,3,0.17,177.8068559,12.1,Low,2019
